filename,class_name,class_id,original_capture_folder,shot_by,annotated_by,split,num_boxes,is_pruned,canonical_reference,prune_reason,meta_cluster
200_azn_00128.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00128.jpg,retained,6
200_azn_00129.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00129.jpg,retained,6
200_azn_00130.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00130.jpg,retained,6
200_azn_00131.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00131.jpg,retained,6
200_azn_00132.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00132.jpg,retained,6
200_azn_00133.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00133.jpg,retained,6
200_azn_00134.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00134.jpg,retained,6
200_azn_00135.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00135.jpg,retained,6
200_azn_00136.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00136.jpg,retained,6
200_azn_00137.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00137.jpg,retained,6
200_azn_00138.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00138.jpg,retained,6
200_azn_00139.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00139.jpg,retained,6
200_azn_00140.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00140.jpg,retained,6
200_azn_00141.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00141.jpg,retained,6
200_azn_00142.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00142.jpg,retained,6
200_azn_00143.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00143.jpg,retained,6
200_azn_00144.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00144.jpg,retained,6
200_azn_00145.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00145.jpg,retained,6
200_azn_00146.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00146.jpg,retained,6
200_azn_00147.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00147.jpg,retained,6
200_azn_00148.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00148.jpg,retained,6
200_azn_00149.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00149.jpg,retained,6
200_azn_00150.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00150.jpg,retained,6
200_azn_00151.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00151.jpg,retained,6
200_azn_00152.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00152.jpg,retained,6
200_azn_00153.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00153.jpg,retained,6
200_azn_00154.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00154.jpg,retained,6
200_azn_00155.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00155.jpg,retained,6
200_azn_00156.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00156.jpg,retained,6
200_azn_00157.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00157.jpg,retained,6
200_azn_00158.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00158.jpg,retained,6
200_azn_00159.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00159.jpg,retained,6
200_azn_00160.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,pruned,0,True,,unannotated_empty_label,-1
200_azn_00161.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00161.jpg,retained,6
200_azn_00162.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00162.jpg,retained,6
200_azn_00163.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00163.jpg,retained,6
200_azn_00164.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00164.jpg,retained,6
200_azn_00165.jpg,200_azn,6,Gulnar/200/Mekan_04,gulnar,avaz,train,1,False,200_azn_00165.jpg,retained,6
200_azn_00202.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00202.jpg,retained,3
200_azn_00203.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00203.jpg,retained,3
200_azn_00204.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00204.jpg,retained,3
200_azn_00205.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00205.jpg,retained,3
200_azn_00206.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00206.jpg,retained,3
200_azn_00207.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00207.jpg,retained,3
200_azn_00208.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00208.jpg,retained,3
200_azn_00209.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00209.jpg,retained,3
200_azn_00210.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00210.jpg,retained,3
200_azn_00211.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00211.jpg,retained,3
200_azn_00212.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00212.jpg,retained,3
200_azn_00213.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00213.jpg,retained,3
200_azn_00214.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00214.jpg,retained,3
200_azn_00215.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00215.jpg,retained,3
200_azn_00216.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00216.jpg,retained,3
200_azn_00217.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00217.jpg,retained,3
200_azn_00218.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,2,False,200_azn_00218.jpg,retained,3
200_azn_00219.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00219.jpg,retained,3
200_azn_00220.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00220.jpg,retained,3
200_azn_00221.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00221.jpg,retained,3
200_azn_00222.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00222.jpg,retained,3
200_azn_00223.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00223.jpg,retained,3
200_azn_00224.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00224.jpg,retained,3
200_azn_00225.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00225.jpg,retained,3
200_azn_00226.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00226.jpg,retained,3
200_azn_00227.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00227.jpg,retained,3
200_azn_00228.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00228.jpg,retained,3
200_azn_00229.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00229.jpg,retained,3
200_azn_00230.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00230.jpg,retained,3
200_azn_00231.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,3,False,200_azn_00231.jpg,retained,3
200_azn_00232.jpg,200_azn,6,Gulnar/random/200/Mekan_01,gulnar,avaz,val,1,False,200_azn_00232.jpg,retained,3
001_azn_00001.jpg,001_azn,0,Avaz1/1 azn/Mekan_01,avaz1,gulnar,test,1,False,001_azn_00001.jpg,retained,27
001_azn_00002.jpg,001_azn,0,Avaz1/1 azn/Mekan_01,avaz1,gulnar,test,1,False,001_azn_00002.jpg,retained,27
001_azn_00015.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00015.jpg,retained,11
001_azn_00016.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00016.jpg,retained,11
001_azn_00017.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00017.jpg,retained,11
001_azn_00018.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00018.jpg,retained,11
001_azn_00019.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00019.jpg,retained,11
001_azn_00020.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00020.jpg,retained,11
001_azn_00021.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00021.jpg,retained,11
001_azn_00022.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00022.jpg,retained,11
001_azn_00023.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00023.jpg,retained,11
001_azn_00024.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00024.jpg,retained,11
001_azn_00025.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00025.jpg,retained,11
001_azn_00026.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00026.jpg,retained,11
001_azn_00027.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00027.jpg,retained,11
001_azn_00028.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00028.jpg,retained,11
001_azn_00029.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00029.jpg,retained,11
001_azn_00030.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00030.jpg,retained,11
001_azn_00031.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00031.jpg,retained,11
001_azn_00032.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00032.jpg,retained,11
001_azn_00033.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00033.jpg,retained,11
001_azn_00034.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00034.jpg,retained,11
001_azn_00035.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00035.jpg,retained,11
001_azn_00036.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00036.jpg,retained,11
001_azn_00037.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00037.jpg,retained,11
001_azn_00038.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00038.jpg,retained,11
001_azn_00039.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00039.jpg,retained,11
001_azn_00040.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00040.jpg,retained,11
001_azn_00041.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00041.jpg,retained,11
001_azn_00042.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00042.jpg,retained,11
001_azn_00043.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00043.jpg,retained,11
001_azn_00044.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00044.jpg,retained,11
001_azn_00045.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00045.jpg,retained,11
001_azn_00046.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00046.jpg,retained,11
001_azn_00047.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00047.jpg,retained,11
001_azn_00048.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00048.jpg,retained,11
001_azn_00049.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00049.jpg,retained,11
001_azn_00050.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00050.jpg,retained,11
001_azn_00051.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00051.jpg,retained,11
001_azn_00052.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00052.jpg,retained,11
001_azn_00053.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00053.jpg,retained,11
001_azn_00054.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00054.jpg,retained,11
001_azn_00055.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00055.jpg,retained,11
001_azn_00056.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00056.jpg,retained,11
001_azn_00057.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00057.jpg,retained,11
001_azn_00058.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00058.jpg,retained,11
001_azn_00059.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00059.jpg,retained,11
001_azn_00060.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00060.jpg,retained,11
001_azn_00061.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00061.jpg,retained,11
001_azn_00062.jpg,001_azn,0,Avaz1/1 azn/Mekan_03,avaz1,gulnar,train,1,False,001_azn_00062.jpg,retained,11
001_azn_00117.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00117.jpg,retained,18
001_azn_00118.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00118.jpg,retained,18
001_azn_00119.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00119.jpg,retained,18
001_azn_00120.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00120.jpg,retained,18
001_azn_00121.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00121.jpg,retained,18
001_azn_00122.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00122.jpg,retained,18
001_azn_00123.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00123.jpg,retained,18
001_azn_00124.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00124.jpg,retained,18
001_azn_00125.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00125.jpg,retained,18
001_azn_00126.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00126.jpg,retained,18
001_azn_00127.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00127.jpg,retained,18
001_azn_00128.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00128.jpg,retained,18
001_azn_00129.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00129.jpg,retained,18
001_azn_00130.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00130.jpg,retained,18
001_azn_00131.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00131.jpg,retained,18
001_azn_00132.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00132.jpg,retained,18
001_azn_00133.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00133.jpg,retained,18
001_azn_00134.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00134.jpg,retained,18
001_azn_00135.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00135.jpg,retained,18
001_azn_00136.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00136.jpg,retained,18
001_azn_00137.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00137.jpg,retained,18
001_azn_00138.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00138.jpg,retained,18
001_azn_00139.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00139.jpg,retained,18
001_azn_00140.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,pruned,1,True,001_azn_00139.jpg,near_duplicate_burst,-1
001_azn_00141.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00141.jpg,retained,18
001_azn_00142.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00142.jpg,retained,18
001_azn_00143.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00143.jpg,retained,18
001_azn_00144.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,2,False,001_azn_00144.jpg,retained,18
001_azn_00145.jpg,001_azn,0,Avaz1/1 azn/Mekan_07,avaz1,gulnar,train,1,False,001_azn_00145.jpg,retained,18
001_azn_00146.jpg,001_azn,0,Avaz1/1 azn/Mekan_08,avaz1,gulnar,train,1,False,001_azn_00146.jpg,retained,23
001_azn_00147.jpg,001_azn,0,Avaz1/1 azn/Mekan_08,avaz1,gulnar,train,1,False,001_azn_00147.jpg,retained,23
001_azn_00148.jpg,001_azn,0,Avaz1/1 azn/Mekan_08,avaz1,gulnar,train,1,False,001_azn_00148.jpg,retained,23
001_azn_00149.jpg,001_azn,0,Avaz1/1 azn/Mekan_08,avaz1,gulnar,train,1,False,001_azn_00149.jpg,retained,23
001_azn_00150.jpg,001_azn,0,Avaz1/1 azn/Mekan_08,avaz1,gulnar,train,1,False,001_azn_00150.jpg,retained,23
001_azn_00151.jpg,001_azn,0,Avaz1/1 azn/Mekan_08,avaz1,gulnar,train,1,False,001_azn_00151.jpg,retained,23
001_azn_00152.jpg,001_azn,0,Avaz1/1 azn/Mekan_08,avaz1,gulnar,train,1,False,001_azn_00152.jpg,retained,23
001_azn_00153.jpg,001_azn,0,Avaz1/1 azn/Mekan_08,avaz1,gulnar,train,1,False,001_azn_00153.jpg,retained,23
001_azn_00154.jpg,001_azn,0,Avaz1/1 azn/Mekan_08,avaz1,gulnar,pruned,0,True,,unannotated_empty_label,-1
001_azn_00155.jpg,001_azn,0,Avaz1/1 azn/Mekan_08,avaz1,gulnar,train,1,False,001_azn_00155.jpg,retained,23
001_azn_00156.jpg,001_azn,0,Avaz1/1 azn/Mekan_08,avaz1,gulnar,train,1,False,001_azn_00156.jpg,retained,23
001_azn_00157.jpg,001_azn,0,Avaz1/1 azn/Mekan_08,avaz1,gulnar,train,1,False,001_azn_00157.jpg,retained,23
001_azn_00229.jpg,001_azn,0,Gulnar/random/1/Mekan_03,gulnar,gulnar,test,3,False,001_azn_00229.jpg,retained,25
001_azn_00230.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,test,1,False,001_azn_00230.jpg,retained,28
001_azn_00231.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,test,1,False,001_azn_00231.jpg,retained,28
001_azn_00232.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,test,1,False,001_azn_00232.jpg,retained,28
001_azn_00233.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,test,1,False,001_azn_00233.jpg,retained,28
001_azn_00234.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,test,1,False,001_azn_00234.jpg,retained,28
001_azn_00235.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,pruned,1,True,001_azn_00237.jpg,near_duplicate_burst,-1
001_azn_00236.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,pruned,1,True,001_azn_00237.jpg,near_duplicate_burst,-1
001_azn_00237.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,test,1,False,001_azn_00237.jpg,retained,28
001_azn_00238.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,test,1,False,001_azn_00238.jpg,retained,28
001_azn_00239.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,test,1,False,001_azn_00239.jpg,retained,28
001_azn_00240.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,test,1,False,001_azn_00240.jpg,retained,28
001_azn_00241.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,test,1,False,001_azn_00241.jpg,retained,28
001_azn_00242.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,test,1,False,001_azn_00242.jpg,retained,28
001_azn_00243.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,test,1,False,001_azn_00243.jpg,retained,28
001_azn_00244.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,test,1,False,001_azn_00244.jpg,retained,28
001_azn_00245.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,test,1,False,001_azn_00245.jpg,retained,28
001_azn_00246.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,test,1,False,001_azn_00246.jpg,retained,28
001_azn_00247.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,test,1,False,001_azn_00247.jpg,retained,28
001_azn_00248.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,test,1,False,001_azn_00248.jpg,retained,28
001_azn_00249.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,test,1,False,001_azn_00249.jpg,retained,28
001_azn_00250.jpg,001_azn,0,Hasan/1manat/Mekan_01,hasan,gulnar,test,1,False,001_azn_00250.jpg,retained,28
005_azn_00096.jpg,005_azn,1,Avaz1/5 manat/Mekan_03,avaz1,gulnar,train,2,False,005_azn_00096.jpg,retained,18
005_azn_00097.jpg,005_azn,1,Avaz1/5 manat/Mekan_03,avaz1,gulnar,train,2,False,005_azn_00097.jpg,retained,18
005_azn_00098.jpg,005_azn,1,Avaz1/5 manat/Mekan_03,avaz1,gulnar,train,1,False,005_azn_00098.jpg,retained,18
005_azn_00099.jpg,005_azn,1,Avaz1/5 manat/Mekan_03,avaz1,gulnar,train,1,False,005_azn_00099.jpg,retained,18
005_azn_00100.jpg,005_azn,1,Avaz1/5 manat/Mekan_03,avaz1,gulnar,train,1,False,005_azn_00100.jpg,retained,18
005_azn_00101.jpg,005_azn,1,Avaz1/5 manat/Mekan_03,avaz1,gulnar,pruned,1,True,005_azn_00100.jpg,near_duplicate_burst,-1
005_azn_00102.jpg,005_azn,1,Avaz1/5 manat/Mekan_03,avaz1,gulnar,train,1,False,005_azn_00102.jpg,retained,18
005_azn_00103.jpg,005_azn,1,Avaz1/5 manat/Mekan_03,avaz1,gulnar,train,1,False,005_azn_00103.jpg,retained,18
005_azn_00104.jpg,005_azn,1,Avaz1/5 manat/Mekan_03,avaz1,gulnar,train,1,False,005_azn_00104.jpg,retained,18
005_azn_00105.jpg,005_azn,1,Avaz1/5 manat/Mekan_03,avaz1,gulnar,train,1,False,005_azn_00105.jpg,retained,18
005_azn_00106.jpg,005_azn,1,Avaz1/5 manat/Mekan_03,avaz1,gulnar,train,1,False,005_azn_00106.jpg,retained,18
005_azn_00107.jpg,005_azn,1,Avaz1/5 manat/Mekan_03,avaz1,gulnar,train,1,False,005_azn_00107.jpg,retained,18
005_azn_00108.jpg,005_azn,1,Avaz1/5 manat/Mekan_03,avaz1,gulnar,train,1,False,005_azn_00108.jpg,retained,18
005_azn_00109.jpg,005_azn,1,Avaz1/5 manat/Mekan_03,avaz1,gulnar,train,1,False,005_azn_00109.jpg,retained,18
005_azn_00110.jpg,005_azn,1,Avaz1/5 manat/Mekan_03,avaz1,gulnar,train,1,False,005_azn_00110.jpg,retained,18
005_azn_00111.jpg,005_azn,1,Avaz1/5 manat/Mekan_03,avaz1,gulnar,train,1,False,005_azn_00111.jpg,retained,18
005_azn_00112.jpg,005_azn,1,Avaz1/5 manat/Mekan_03,avaz1,gulnar,train,1,False,005_azn_00112.jpg,retained,18
005_azn_00113.jpg,005_azn,1,Avaz1/5 manat/Mekan_03,avaz1,gulnar,train,1,False,005_azn_00113.jpg,retained,18
005_azn_00114.jpg,005_azn,1,Avaz1/5 manat/Mekan_03,avaz1,gulnar,train,1,False,005_azn_00114.jpg,retained,18
005_azn_00115.jpg,005_azn,1,Avaz1/5 manat/Mekan_03,avaz1,gulnar,train,1,False,005_azn_00115.jpg,retained,18
